imdb_id,id,title,original_language,genre,belongs_to_franchise,production_company,release_date,runtime,popularity,is_Adult,numVotes,averageRating
tt0109771,10954,Farinelli,fr,History,0,Stéphan Films,1994-12-07,111.0,8.935058,0,6418.0,6.8
tt0113199,47867,Gordy,en,Drama,0,RAS,1995-05-12,90.0,0.398924,0,1860.0,3.8
tt0113234,43475,Gumby: The Movie,en,Fantasy,0,Premavision Inc.,1995-12-01,77.0,0.090452,0,784.0,6.3
tt0109906,72031,The Glass Shield,en,Drama,0,CiBy 2000,1994-09-16,109.0,1.012197,0,3253.0,6.2
tt0110005,1024,Heavenly Creatures,en,Drama,0,WingNut Films,1994-09-02,99.0,9.438042,0,59171.0,7.3
tt0110066,17207,Houseguest,en,Comedy,0,Hollywood Pictures,1995-01-06,113.0,2.688562,0,6531.0,6.0
tt0110116,13701,Immortal Beloved,en,Drama,0,Icon Entertainment International,1994-12-16,121.0,7.983666,0,23511.0,7.4
tt0110006,14819,Heavyweights,en,Comedy,0,Caravan Pictures,1995-02-17,100.0,9.546707,0,25604.0,6.7
tt0113360,32631,The Hunted,en,Action,0,Universal Pictures,1995-02-24,106.0,2.756986,0,4808.0,6.0
tt0110099,11777,I.Q.,en,Comedy,0,Paramount Pictures,1994-12-24,100.0,5.146352,0,23778.0,6.2
tt0110148,628,Interview with the Vampire,en,Horror,1,Geffen Pictures,1994-11-11,123.0,11.970205,0,297017.0,7.5
tt0113463,87729,Jefferson in Paris,en,Drama,0,Touchstone Pictures,1995-03-31,139.0,1.596058,0,2801.0,5.8
tt0110189,18713,The Jerky Boys,en,Comedy,0,Caravan Pictures,1995-02-03,82.0,0.748846,0,2456.0,4.9
tt0110216,6280,Junior,en,Comedy,0,Universal Pictures,1994-11-22,109.0,6.710215,0,65528.0,4.6
tt0113501,9061,Just Cause,en,Action,0,Warner Bros.,1995-02-17,102.0,9.195256,0,24731.0,6.4
tt0113538,37108,A Kid in King Arthur's Court,en,Adventure,0,Tapestry Films,1995-08-11,89.0,5.874511,0,5787.0,4.7
tt0113552,6071,Kiss of Death,en,Action,0,Twentieth Century Fox,1995-04-21,101.0,7.797512,0,16995.0,5.9
tt0076759,11,Star Wars,en,Adventure,1,Lucasfilm,1977-05-25,121.0,42.149697,0,1243460.0,8.6
tt0110367,9587,Little Women,en,Drama,0,Columbia Pictures,1994-12-21,115.0,9.774994,0,53002.0,7.3
tt0113670,19101,A Little Princess,en,Drama,0,Warner Bros.,1995-05-10,97.0,7.731725,0,32485.0,7.7
tt0110296,49980,Ladybird Ladybird,en,Drama,0,Channel Four Films,1994-02-18,101.0,0.84508,0,3257.0,7.4
tt0109731,17961,L'Enfer,fr,Crime,0,MK2 Productions,1994-02-16,100.0,1.948315,0,4380.0,7.1
tt0103994,18183,Like Water for Chocolate,es,Drama,0,Consejo Nacional para la Cultura y las Artes (CONACULTA),1992-04-16,105.0,4.126083,0,17007.0,7.1
tt0110322,4476,Legends of the Fall,en,Adventure,0,TriStar Pictures,1994-12-16,133.0,12.199047,0,151250.0,7.6
tt0110443,11008,Major Payne,en,Adventure,0,Universal Pictures,1995-03-24,95.0,9.253362,0,31042.0,6.3
tt0110365,47504,Little Odessa,en,Action,0,Fine Line Features,1994-10-27,98.0,1.861292,0,7458.0,6.7
tt0107566,32325,Mi Vida Loca,en,Crime,0,Channel Four Films,1994-06-08,92.0,1.788829,0,1990.0,6.5
tt0110391,43742,Love Affair,en,Drama,0,Mulholland Productions,1994-10-21,108.0,3.290192,0,4428.0,6.0
tt0113691,28313,Losing Isaiah,en,Drama,0,Paramount Pictures,1995-03-17,106.0,7.698526,0,5508.0,6.5
tt0110428,11318,The Madness of King George,en,Comedy,0,The Samuel Goldwyn Company,1994-12-28,107.0,4.81307,0,15585.0,7.2
tt0109836,3036,Mary Shelley's Frankenstein,en,Drama,0,TriStar Pictures,1994-11-04,123.0,14.287753,0,52010.0,6.4
tt0113755,40490,Man of the House,en,Action,0,All Girl Productions,1995-03-03,96.0,2.558118,0,8760.0,5.2
tt0110538,24070,Mixed Nuts,en,Comedy,0,TriStar Pictures,1994-12-21,97.0,2.899608,0,10763.0,5.5
tt0110516,8986,Milk Money,en,Comedy,0,Paramount Pictures,1994-08-31,108.0,3.770115,0,11507.0,5.6
tt0110527,10510,Miracle on 34th Street,en,Fantasy,0,Twentieth Century Fox,1994-11-18,114.0,5.831622,0,33031.0,6.6
tt0113808,17402,Miami Rhapsody,en,Comedy,0,Cantaloupe Production,1995-01-27,95.0,1.137266,0,3109.0,5.4
tt0113896,38722,My Family,en,Comedy,0,American Playhouse,1995-05-03,128.0,3.121288,0,3745.0,7.3
tt0113870,8438,Murder in the First,en,Crime,0,Warner Bros.,1995-01-20,122.0,9.518564,0,26875.0,7.3
tt0110684,11593,Nobody's Fool,en,Drama,0,Capella International,1994-12-23,110.0,2.891269,0,18859.0,7.4
tt0110638,1945,Nell,en,Drama,0,Egg Pictures,1994-12-23,112.0,5.930957,0,27559.0,6.5
tt0113967,39310,New Jersey Drive,en,Crime,0,40 Acres & A Mule Filmworks,1995-04-19,98.0,0.629955,0,2885.0,6.7
tt0117169,109560,New York Cop,en,Action,0,Distant Justice Joint Venture,1993-08-14,93.0,0.004537,0,193.0,4.2
tt0106402,56428,Beyond Bedlam,en,Horror,0,Metrodome Films,1994-04-22,89.0,0.426952,0,464.0,3.3
tt0110671,131957,Nina Takes a Lover,en,Drama,0,Alan Jacobs Productions,1995-03-03,100.0,0.769522,0,571.0,5.5
tt0110632,241,Natural Born Killers,en,Crime,0,Warner Bros.,1994-08-25,119.0,11.226856,0,218741.0,7.3
tt0110737,9058,Only You,en,Comedy,0,TriStar Pictures,1994-09-17,115.0,4.936761,0,20982.0,6.5
tt0110729,527,Once Were Warriors,en,Drama,1,Communicado Productions,1994-09-02,99.0,4.025276,0,31793.0,7.9
tt0114151,18220,Poison Ivy II: Lily,en,Drama,1,New Line Cinema,1996-01-16,106.0,6.448039,0,5475.0,4.5
tt0114069,6950,Outbreak,en,Action,0,Warner Bros.,1995-03-10,127.0,13.676444,0,121243.0,6.6
tt0110413,101,Leon: The Professional,fr,Thriller,0,Gaumont,1994-09-14,110.0,20.477329,0,1048399.0,8.5
tt0114113,63020,The Perez Family,en,Comedy,0,The Samuel Goldwyn Company,1995-05-12,113.0,1.433544,0,2119.0,6.0
tt0114210,2307,A Pyromaniac's Love Story,en,Comedy,0,Hollywood Pictures,1995-04-28,94.0,0.463307,0,970.0,5.3
tt0114084,41478,Panther,en,Drama,0,Gramercy Pictures (I),1995-11-10,124.0,7.160149,0,2320.0,6.5
tt0105652,25296,Pushing Hands,zh,Comedy,0,Ang Lee Productions,1992-02-01,105.0,1.638622,0,3800.0,7.3
tt0110889,40156,Priest,en,Drama,0,British Broadcasting Corporation (BBC),1994-01-01,98.0,1.881932,0,9711.0,7.0
tt0110932,11450,Quiz Show,en,History,0,Baltimore Pictures,1994-09-16,133.0,7.772505,0,65317.0,7.5
tt0114129,30304,Picture Bride,en,Drama,0,Cecile Films,1995-05-05,94.0,1.296912,0,1063.0,6.6
tt0114214,12106,The Quick and the Dead,en,Action,0,TriStar Pictures,1995-02-09,107.0,7.54701,0,86647.0,6.5
tt0114296,161495,Roommates,sv,Drama,0,Hollywood Pictures,1995-03-01,108.0,3.395867,0,1738.0,6.4
tt0110907,3586,Prêt-à-Porter,en,Drama,0,Etalon Film,1994-12-23,133.0,6.259433,0,14449.0,5.2
tt0111495,110,Three Colors: Red,fr,Drama,1,MK2 Productions,1994-05-27,99.0,7.832755,0,92293.0,8.1
tt0108394,108,Three Colors: Blue,fr,Drama,1,MK2 Productions,1993-01-10,98.0,8.843517,0,91496.0,7.9
tt0111507,109,Three Colors: White,fr,Comedy,1,MK2 Productions,1994-01-26,91.0,6.5898,0,65642.0,7.6
tt0110769,159185,"Red Firecracker, Green Firecracker",zh,Drama,0,Beijing Salon Films,1994-10-14,111.0,0.078257,0,472.0,6.9
tt0110965,92769,Relative Fear,en,Horror,0,Allegro Films,1995-10-03,90.0,0.499601,0,290.0,5.8
tt0114571,28033,Stuart Saves His Family,en,Comedy,0,Paramount Pictures,1995-04-12,95.0,1.390885,0,2655.0,5.2
tt0111333,22586,The Swan Princess,en,Animation,1,Nest Family Entertainment,1994-11-18,89.0,8.910462,0,23008.0,6.5
tt0111112,14334,The Secret of Roan Inish,en,Drama,0,Jones Entertainment Group,1994-01-01,97.0,1.750481,0,7313.0,7.5
tt0111255,2636,The Specialist,en,Action,0,Warner Bros.,1994-10-07,110.0,10.388183,0,62814.0,5.6
tt0111282,2164,Stargate,en,Action,1,Canal+,1994-10-27,121.0,13.328924,0,176664.0,7.1
tt0111070,11395,The Santa Clause,en,Fantasy,1,Walt Disney Pictures,1994-11-10,97.0,9.665424,0,101279.0,6.5
tt0111161,278,The Shawshank Redemption,en,Drama,0,Castle Rock Entertainment,1994-09-23,142.0,51.645403,0,2372896.0,9.3
tt0111149,9905,Shallow Grave,en,Crime,0,Channel Four Films,1994-12-22,92.0,8.223026,0,57599.0,7.3
tt0108260,87078,Suture,en,Drama,0,Kino Korsakoff,1993-09-14,96.0,1.298224,0,1718.0,6.6
tt0106966,12527,Strawberry and Chocolate,es,Comedy,0,Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC),1993-01-01,108.0,1.777197,0,5374.0,7.4
tt0114594,20306,Swimming with Sharks,en,Crime,0,Cineville,1994-09-10,101.0,5.869261,0,21942.0,7.1
tt0111309,36614,The Sum of Us,en,Comedy,0,Australian Film Finance Corporation (AFFC),1994-07-12,100.0,1.407427,0,5087.0,7.3
tt0113936,27993,Senior Trip,en,Comedy,0,1992 Number Four Limited Partnership,1995-09-08,91.0,5.05806,0,5455.0,5.8
tt0110081,31439,To Live,zh,Drama,0,ERA International,1994-06-30,125.0,5.260627,0,16301.0,8.3
tt0114614,9067,Tank Girl,en,Action,0,Image Comics,1995-03-31,98.0,7.602087,0,30395.0,5.4
tt0114608,9059,Tales from the Crypt: Demon Knight,en,Horror,1,Universal Pictures,1995-01-13,92.0,9.455342,0,21859.0,6.7
tt0111280,193,Star Trek: Generations,en,Science Fiction,1,Paramount Pictures,1994-11-17,118.0,8.105708,0,77109.0,6.6
tt0114609,25066,Tales from the Hood,en,Crime,1,40 Acres & A Mule Filmworks,1995-05-24,98.0,2.86007,0,7217.0,6.4
tt0111454,46797,Tom & Viv,en,Drama,0,British Screen Productions,1994-04-15,115.0,0.704204,0,1532.0,6.4
tt0114852,12122,Village of the Damned,en,Thriller,0,Universal Pictures,1995-04-28,99.0,6.529879,0,29190.0,5.7
tt0114694,11381,Tommy Boy,en,Comedy,0,Broadway Pictures,1995-03-31,97.0,11.971318,0,77312.0,7.1
tt0111590,32636,Vanya on 42nd Street,en,Drama,0,Channel Four Films,1994-09-13,119.0,7.039846,0,4352.0,7.4
tt0114788,36141,The Underneath,en,Thriller,0,Populist Pictures,1995-04-28,99.0,2.059771,0,3306.0,6.1
tt0114888,95963,The Walking Dead,en,Drama,0,Savoy Pictures,1995-02-24,88.0,0.620873,0,748.0,5.0
tt0108550,1587,What's Eating Gilbert Grape,en,Romance,0,Paramount Pictures,1993-12-17,118.0,10.3919,0,217487.0,7.8
tt0114857,9271,Virtuosity,en,Action,0,Paramount Pictures,1995-08-04,106.0,5.188399,0,28454.0,5.6
tt0114924,2064,While You Were Sleeping,en,Comedy,0,Hollywood Pictures,1995-04-21,103.0,15.783615,0,93301.0,6.7
tt0111667,19855,The War,en,Drama,0,Island World,1994-11-04,126.0,3.908596,0,12080.0,6.8
tt0109655,60855,Double Happiness,en,Comedy,0,British Columbia Film Commission,1994-09-07,87.0,0.372239,0,1085.0,7.0
tt0110598,236,Muriel's Wedding,en,Drama,0,CiBy 2000,1994-09-29,106.0,5.254847,0,35879.0,7.2
tt0112435,48287,The Baby-Sitters Club,en,Comedy,0,Beacon Communications,1995-08-18,94.0,2.15805,0,5402.0,5.8
tt0109040,3049,Ace Ventura: Pet Detective,en,Comedy,1,Morgan Creek Entertainment,1994-02-04,86.0,11.247957,0,279373.0,6.9
tt0109045,2759,"The Adventures of Priscilla, Queen of the Desert",en,Drama,0,PolyGram Filmed Entertainment,1994-05-31,104.0,8.328596,0,46893.0,7.5
tt0106339,12635,Backbeat,en,Drama,0,Channel Four Films,1994-04-01,100.0,2.487951,0,5858.0,6.7
tt0104779,10497,Bitter Moon,en,Thriller,0,Canal+,1992-09-02,139.0,11.298195,0,36032.0,7.2
tt0109348,11382,Bullets Over Broadway,en,Action,0,Miramax,1994-10-14,98.0,5.72288,0,35801.0,7.4
tt0109444,9331,Clear and Present Danger,en,Action,1,Mace Neufeld Productions,1994-08-03,141.0,7.513245,0,90839.0,6.9
tt0109446,10731,The Client,en,Drama,0,Warner Bros.,1994-07-20,119.0,15.263829,0,61235.0,6.8
tt0109484,10464,"Corrina, Corrina",en,Comedy,0,New Line Cinema,1994-08-12,115.0,6.924689,0,12424.0,6.6
tt0109504,34152,Crooklyn,en,Comedy,0,Universal Pictures,1994-05-13,115.0,2.533022,0,9541.0,7.0
tt0109506,9495,The Crow,en,Fantasy,1,Crowvision Inc.,1994-05-11,102.0,15.799336,0,167868.0,7.6
tt0109450,29973,Cobb,en,Drama,0,Alcor Films,1994-12-02,128.0,2.583363,0,7130.0,6.4
tt0109813,888,The Flintstones,en,Fantasy,1,Universal Pictures,1994-05-26,91.0,15.019586,0,76447.0,4.9
tt0109830,13,Forrest Gump,en,Comedy,0,Paramount Pictures,1994-07-06,142.0,48.307194,0,1834928.0,8.8
tt0109831,712,Four Weddings and a Funeral,en,Comedy,0,PolyGram Filmed Entertainment,1994-03-09,117.0,8.990345,0,141252.0,7.1
tt0113305,16295,Higher Learning,en,Romance,0,Columbia Pictures,1995-01-11,127.0,7.817811,0,18298.0,6.5
tt0110091,48992,I Like It Like That,en,Comedy,0,Columbia Pictures,1994-10-14,104.0,0.289295,0,1526.0,6.9
tt0110093,10879,I Love Trouble,en,Action,0,Annhall,1994-06-29,123.0,3.570874,0,11509.0,5.3
tt0110167,10660,It Could Happen to You,en,Comedy,0,TriStar Pictures,1994-07-29,101.0,11.272073,0,36356.0,6.4
tt0110213,10714,The Jungle Book,en,Adventure,0,Vegahom Europe,1994-12-23,111.0,10.714235,0,16575.0,6.0
tt0110357,8587,The Lion King,en,Family,1,Walt Disney Pictures,1994-06-23,89.0,21.605761,0,954291.0,8.5
tt0107426,1689,Little Buddha,en,Drama,0,CiBy 2000,1993-12-01,140.0,5.681522,0,15920.0,6.1
tt0111686,11596,New Nightmare,en,Horror,1,New Line Cinema,1994-10-13,112.0,9.860522,0,51903.0,6.5
tt0110475,854,The Mask,en,Romance,1,New Line Cinema,1994-07-29,101.0,14.13488,0,350277.0,6.9
tt0110478,9359,Maverick,en,Action,0,Donner/Shuler-Donner Productions,1994-05-20,127.0,15.050326,0,102508.0,7.1
tt0110588,23333,Mrs. Parker and the Vicious Circle,en,Drama,0,Fine Line Features,1994-09-07,125.0,4.739054,0,4229.0,6.4
tt0110622,36593,The Naked Gun 33⅓: The Final Insult,en,Comedy,1,Paramount Pictures,1994-03-18,83.0,10.587232,0,98248.0,6.5
tt0110771,12280,The Paper,en,Comedy,0,Universal Pictures,1994-03-18,112.0,4.006063,0,13132.0,6.7
tt0110950,2788,Reality Bites,en,Drama,0,Jersey Films,1994-02-18,99.0,6.514592,0,46533.0,6.6
tt0105226,10427,Red Rock West,en,Crime,0,Propaganda Films,1993-07-08,98.0,5.137903,0,20525.0,7.0
tt0110989,11011,Ri¢hie Ri¢h,en,Comedy,1,Warner Bros.,1994-12-19,95.0,6.595255,0,64944.0,5.4
tt0111054,49803,Safe Passage,en,Drama,0,New Line Cinema,1994-12-01,98.0,4.931565,0,1191.0,6.3
tt0110997,8987,The River Wild,en,Action,0,Universal Pictures,1994-09-30,111.0,10.511241,0,41675.0,6.4
tt0111257,1637,Speed,en,Action,1,The Mark Gordon Company,1994-06-09,116.0,10.859292,0,332615.0,7.2
tt0111256,15128,Speechless,en,Comedy,0,Forge,1994-12-16,99.0,2.334226,0,4806.0,5.8
tt0111438,8831,Timecop,en,Thriller,1,Largo Entertainment,1994-09-15,99.0,8.907074,0,56220.0,5.9
tt0111503,36955,True Lies,en,Action,0,Twentieth Century Fox,1994-07-14,141.0,11.396099,0,240060.0,7.2
tt0111693,10449,When a Man Loves a Woman,en,Drama,0,Touchstone Pictures,1994-04-29,126.0,4.322544,0,20560.0,6.6
tt0111742,10395,Wolf,en,Fantasy,0,Columbia Pictures,1994-06-17,125.0,14.063845,0,53019.0,6.3
tt0112443,40480,Bad Company,en,Action,0,Touchstone Pictures,1995-01-20,108.0,0.912415,0,2743.0,5.4
tt0110455,52038,A Man of No Importance,en,Comedy,0,BBC Films,1994-12-22,99.0,0.406113,0,1045.0,6.7
tt0111048,29444,S.F.W.,en,Comedy,0,Polygram Filmed Entertainment,1994-09-15,96.0,2.504529,0,4756.0,5.8
tt0110399,26352,A Low Down Dirty Shame,en,Action,0,Caravan Pictures,1994-11-23,100.0,3.021526,0,6577.0,6.0
tt0112570,39953,"Boys Life: Three Stories of Love, Lust, and Liberation",en,Drama,1,Strand Releasing,1994-09-30,91.0,0.054148,0,489.0,6.7
tt0109454,41580,Colonel Chabert,fr,Drama,0,Canal+,1994-01-01,110.0,0.934312,0,1701.0,6.9
tt0059170,315,"Faster, Pussycat! Kill! Kill!",en,Action,0,Eve Productions,1965-08-06,83.0,4.220541,0,13903.0,6.7
tt0110186,22067,Jason's Lyric,en,Crime,0,"Jackson/McHenry Company,The",1994-09-28,119.0,0.912909,0,3721.0,6.6
tt0108069,18242,The Secret Adventures of Tom Thumb,en,Animation,0,BBC Bristol,1993-12-10,61.0,0.381704,0,1449.0,7.2
tt0111301,11667,Street Fighter,en,Action,0,Capcom Entertainment,1994-12-22,102.0,13.58449,0,66545.0,4.0
tt0112702,32502,Coldblooded,en,Action,0,Motion Picture Corporation of America (MPCA),1995-09-15,92.0,2.342756,0,3437.0,6.7
tt0112849,267188,Desert Winds,en,Drama,0,Achilles Films,1997-12-31,97.0,0.251223,0,119.0,5.6
tt0113014,28732,Fall Time,en,Action,0,Bates Entertainmant,1995-05-13,88.0,1.108494,0,1714.0,5.5
tt0113043,75555,The Fear,en,Horror,1,A-Pix Entertainment,1995-01-20,98.0,0.268043,0,1074.0,3.6
tt0113104,42981,Frank and Ollie,en,Documentary,0,Theodore Thomas Productions,1995-10-20,89.0,0.142357,0,753.0,7.7
tt0113173,278939,Girl in the Cadillac,en,Romance,0,Overseas FilmGroup,1995-10-24,89.0,0.405392,0,197.0,5.9
tt0113319,291731,Homage,en,Thriller,0,Arrow,1995-05-03,97.0,0.014925,0,180.0,5.7
tt0113827,226229,Mirage,en,Action,0,Olmos Productions,1995-11-21,92.0,0.302957,0,169.0,5.0
tt0114047,203119,Open Season,en,Comedy,0,Frozen Rope Productions Inc.,1996-05-03,97.0,0.012456,0,205.0,5.2
tt0110027,8011,Highlander: The Final Dimension,en,Action,1,Fallingcloud,1994-11-29,99.0,6.866634,0,19994.0,4.5
tt0109785,171857,Federal Hill,en,Crime,0,Eagle Beach,1995-02-24,97.0,0.100685,0,428.0,6.3
tt0113409,2654,In the Mouth of Madness,en,Horror,0,New Line Cinema,1994-12-12,95.0,8.497643,0,62336.0,7.2
tt0109021,18069,8 Seconds,en,Drama,0,Jersey Films,1994-02-25,105.0,1.888534,0,4858.0,6.6
tt0109035,19092,Above the Rim,en,Crime,0,New Line Cinema,1994-03-23,96.0,4.38154,0,14209.0,6.7
tt0106220,2758,Addams Family Values,en,Comedy,1,Paramount Pictures,1993-11-19,94.0,17.555909,0,82737.0,6.8
tt0111804,38129,Martin Lawrence: You So Crazy,en,Comedy,0,HBO Independent Productions,1994-04-27,84.0,0.394194,0,894.0,6.7
tt0106226,10436,The Age of Innocence,en,Drama,0,Columbia Pictures,1993-09-17,139.0,8.013617,0,54359.0,7.2
tt0109068,13595,Airheads,en,Comedy,0,Twentieth Century Fox,1994-08-05,92.0,7.09232,0,46554.0,6.1
tt0109067,46094,The Air Up There,en,Comedy,0,Hollywood Pictures,1994-01-07,107.0,1.896273,0,8448.0,5.6
tt0106292,9409,Another Stakeout,en,Action,1,Touchstone Pictures,1993-07-22,105.0,12.967239,0,13209.0,5.6
tt0109198,11853,Bad Girls,en,Action,0,Twentieth Century Fox,1994-04-22,99.0,14.644772,0,11760.0,5.2
tt0109219,16771,Barcelona,en,Comedy,0,Barcelona Films,1994-07-29,100.0,1.632711,0,5743.0,7.0
tt0106379,46924,Being Human,en,Drama,0,Warner Bros.,1994-05-06,122.0,2.783872,0,3821.0,5.5
tt0106400,11041,The Beverly Hillbillies,en,Comedy,0,Twentieth Century Fox,1993-10-15,93.0,5.673735,0,17454.0,5.0
tt0109254,306,Beverly Hills Cop III,en,Action,1,Paramount Pictures,1994-05-24,104.0,11.787784,0,77137.0,5.6
tt0109279,14522,Black Beauty,en,Action,0,Warner Bros.,1994-07-29,88.0,8.398845,0,9379.0,6.6
tt0109297,26203,Blink,en,Mystery,0,New Line Cinema,1994-01-26,106.0,3.00282,0,7851.0,6.2
tt0109303,178,Blown Away,en,Drama,0,Metro-Goldwyn-Mayer (MGM),1994-07-01,121.0,13.155071,0,28642.0,6.3
tt0109305,19819,Blue Chips,en,Drama,0,Paramount Pictures,1994-02-18,108.0,6.131056,0,12291.0,6.2
tt0109306,57834,Blue Sky,en,Drama,0,Orion Pictures,1994-09-16,101.0,4.993829,0,6851.0,6.4
tt0106452,4722,Body Snatchers,en,Horror,0,Dorset Productions,1993-06-09,87.0,6.559693,0,16888.0,6.0
tt0106471,18215,Boxing Helena,en,Drama,0,Mainline Pictures,1993-06-18,107.0,4.304224,0,11495.0,4.8
tt0106489,1607,A Bronx Tale,en,Drama,0,Price Entertainment,1993-09-14,121.0,6.115628,0,129644.0,7.8
tt0109361,26391,Cabin Boy,en,Comedy,0,Touchstone Pictures,1994-01-07,80.0,1.679042,0,8153.0,5.4
tt0106505,117553,Calendar Girl,en,Drama,0,Parkway Productions,1993-09-03,90.0,1.316741,0,2132.0,5.1
tt0106519,6075,Carlito's Way,en,Action,1,Universal Pictures,1993-11-10,144.0,8.698509,0,202994.0,7.9
tt0109439,11310,City Slickers II: The Legend of Curly's Gold,en,Action,1,Castle Rock Entertainment,1994-06-10,116.0,8.605703,0,18257.0,5.6
tt0109443,18658,Clean Slate,en,Comedy,0,Metro-Goldwyn-Mayer (MGM),1994-05-06,107.0,2.724621,0,3652.0,5.7
tt0106582,9350,Cliffhanger,en,Action,0,Carolco Pictures,1993-05-28,112.0,9.830853,0,120723.0,6.5
tt0106598,9612,Coneheads,en,Comedy,0,Paramount Pictures,1993-07-23,88.0,10.722729,0,51644.0,5.3
tt0109456,2124,Color of Night,en,Drama,0,Cinergi Pictures Entertainment,1994-08-19,121.0,14.228963,0,22839.0,5.2
tt0109480,26261,Cops & Robbersons,en,Action,0,TriStar Pictures,1994-04-15,93.0,7.042878,0,6374.0,5.2
tt0109493,19176,The Cowboy Way,en,Western,0,Imagine Entertainment,1994-06-03,102.0,4.286279,0,7807.0,6.0
tt0106660,49299,Dangerous Game,en,Drama,0,Cecchi Gori Europa N.V.,1993-11-19,108.0,2.70097,0,3537.0,5.7
tt0106673,11566,Dave,en,Comedy,0,Warner Bros.,1993-05-07,110.0,13.696394,0,49419.0,6.8
tt0106677,9571,Dazed and Confused,en,Comedy,0,Gramercy Pictures (I),1993-09-24,102.0,6.8652,0,168046.0,7.6
tt0106697,9739,Demolition Man,en,Crime,0,Warner Bros.,1993-10-08,115.0,11.626116,0,160625.0,6.7
tt0109729,24257,The Endless Summer 2,en,Documentary,1,Bruce Brown Films,1994-06-03,109.0,0.408159,0,1858.0,7.5
tt0106834,34444,Even Cowgirls Get the Blues,en,Western,0,New Line Cinema,1994-05-13,96.0,2.970724,0,7073.0,4.4
tt0106873,26141,Fatal Instinct,en,Comedy,0,Metro-Goldwyn-Mayer (MGM),1993-10-29,91.0,3.555139,0,6902.0,5.8
tt0109783,50463,The Favor,en,Drama,0,Nelson Entertainment,1994-04-29,97.0,1.344876,0,2620.0,5.2
tt0106881,10443,Fearless,en,Drama,0,Spring Creek Productions,1993-10-15,122.0,9.284624,0,21421.0,7.1
tt0106880,20239,Fear of a Black Hat,en,Comedy,0,Incorporated Television Company (ITC),1994-10-28,88.0,0.985441,0,3881.0,7.2
tt0111732,16297,With Honors,en,Comedy,0,Spring Creek Productions,1994-04-29,103.0,2.969003,0,13349.0,6.8
tt0106926,18551,Flesh and Bone,en,Drama,0,Mirage Enterprises,1993-11-05,126.0,1.896869,0,4965.0,6.2
tt0111712,25440,Widows' Peak,en,Comedy,0,British Screen Productions,1994-05-13,101.0,0.409427,0,1598.0,6.6
tt0106941,9024,For Love or Money,en,Comedy,0,Universal Pictures,1993-10-01,94.0,8.468869,0,12926.0,6.2
tt0106965,1634,Free Willy,en,Family,1,Warner Bros. Family Entertainment,1993-07-16,112.0,5.990572,0,69640.0,6.0
tt0109842,13815,Fresh,en,Crime,0,Lumière Pictures,1994-08-24,114.0,3.970215,0,12282.0,7.6
tt0106977,5503,The Fugitive,en,Adventure,1,Warner Bros.,1993-08-06,130.0,10.08937,0,269996.0,7.8
tt0107004,35588,Geronimo: An American Legend,en,History,0,Columbia Pictures,1993-12-10,115.0,4.653462,0,9618.0,6.5
tt0109890,2087,The Getaway,en,Drama,0,Universal Pictures,1994-02-11,115.0,14.214403,0,17246.0,5.8
tt0109891,41579,Getting Even with Dad,en,Family,0,Metro-Goldwyn-Mayer (MGM),1994-06-17,109.0,2.410545,0,7525.0,4.8
tt0109913,18620,Go Fish,en,Drama,0,Can I Watch,1994-06-10,83.0,0.775898,0,1993.0,5.6
tt0109920,41006,A Good Man in Africa,en,Comedy,0,Capitol Films,1994-07-14,94.0,5.22583,0,2360.0,5.0
tt0107057,4916,Guilty as Sin,en,Drama,0,Hollywood Pictures,1993-06-04,107.0,5.385108,0,4809.0,5.7
tt0107076,2019,Hard Target,en,Action,1,Universal Pictures,1993-08-20,97.0,7.834351,0,45453.0,6.2
tt0107096,31642,Heaven & Earth,en,History,0,Alcor Films,1993-12-24,140.0,4.190541,0,13406.0,6.8
tt0107144,9255,Hot Shots! Part Deux,en,Action,1,Twentieth Century Fox,1993-05-21,86.0,13.482371,0,84978.0,6.6
